uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal,pre-post,post-pre,nota_vote_percentage,gen_state,state_id,n_indnota_pre,n_indnota_post,post-pre_ncand_nota,post-pre_ncand
1|28|129,58.71212121,39.79591837,38.7755102,18.91620284,-18.91620284,1.14,1,28,2,3,1,0
1|28|13,100,69.68541468,9.62821735,30.31458532,-30.31458532,1.01,1,28,1,6,5,4
1|28|130,50.66312997,78.47389558,6.265060241,-27.81076561,27.81076561,1.56,1,28,3,5,2,1
1|28|131,26.48401826,43.125,40,-16.64098174,16.64098174,0.64,1,28,7,3,-4,-5
1|28|132,44.21416235,56.1752988,43.8247012,-11.96113645,11.96113645,1.1,1,28,3,2,-1,-2
1|28|133,79.85611511,41.55844156,58.44155844,38.29767355,-38.29767355,0.45,1,28,2,2,0,-1
1|28|134,100,23.88059701,37.31343284,76.11940299,-76.11940299,0.5,1,28,1,5,4,3
1|28|136,34.765625,39.02439024,33.33333333,-4.25876524,4.25876524,0.41,1,28,4,4,0,-1
1|28|138,58.05320082,25.19083969,50.38167939,32.86236113,-32.86236113,0.66,1,28,4,3,-1,-2
1|28|139,88.33107191,28.93772894,42.49084249,59.39334297,-59.39334297,1.16,1,28,3,4,1,0
1|28|14,100,61.24260355,28.10650888,38.75739645,-38.75739645,0.95,1,28,1,3,2,1
1|28|140,26.5625,15.38461538,37.27810651,11.17788462,-11.17788462,0.63,1,28,7,10,3,2
1|28|141,43.18181818,13.33333333,48.48484848,29.84848485,-29.84848485,0.8,1,28,3,9,6,5
1|28|142,49.27536232,11.9760479,53.89221557,37.29931442,-37.29931442,0.9,1,28,6,7,1,0
1|28|143,38.21656051,12.8440367,76.14678899,25.37252381,-25.37252381,0.83,1,28,5,3,-2,-3
1|28|144,94.02007857,20,36.875,74.02007857,-74.02007857,0.59,1,28,3,7,4,3
1|28|145,77.27272727,19.37984496,43.41085271,57.89288231,-57.89288231,0.56,1,28,2,4,2,1
1|28|146,51.31578947,36.36363636,41.55844156,14.95215311,-14.95215311,0.64,1,28,2,3,1,0
1|28|147,86.80479826,70.52545156,13.50574713,16.2793467,-16.2793467,3.29,1,28,2,5,3,2
1|28|148,63.13953488,20.88285229,37.52122241,42.25668259,-42.25668259,2.21,1,28,3,5,2,1
1|28|149,46.15384615,15.88785047,48.59813084,30.26599568,-30.26599568,0.52,1,28,4,5,1,0
1|28|15,31.93717277,21.21212121,60.60606061,10.72505156,-10.72505156,1.4,1,28,6,3,-3,-4
1|28|150,100,19.58762887,64.94845361,80.41237113,-80.41237113,0.63,1,28,1,3,2,1
1|28|151,100,28.45528455,32.5203252,71.54471545,-71.54471545,0.4,1,28,1,5,4,3
1|28|152,52.35294118,30.20833333,52.08333333,22.14460785,-22.14460785,0.5,1,28,3,3,0,-1
1|28|153,50.49019608,14.4,34.4,36.09019608,-36.09019608,0.43,1,28,2,6,4,3
1|28|154,100,21.62162162,78.37837838,78.37837838,-78.37837838,0.58,1,28,1,2,1,0
1|28|155,29.04290429,85.1497006,6.347305389,-56.10679631,56.10679631,0.53,1,28,5,5,0,-1
1|28|156,58.09768638,97.74270197,0.712830957,-39.64501559,39.64501559,0.42,1,28,5,6,1,0
1|28|157,28.27586207,91.97080292,1.946472019,-63.69494085,63.69494085,0.56,1,28,6,9,3,2
1|28|158,49.2248062,34.93975904,32.53012048,14.28504716,-14.28504716,0.54,1,28,5,6,1,0
1|28|159,57.94251135,26.80412371,34.02061856,31.13838764,-31.13838764,0.33,1,28,11,7,-4,-5
1|28|16,100,23.15789474,49.47368421,76.84210526,-76.84210526,0.94,1,28,1,4,3,2
1|28|160,66.42066421,22.4137931,59.48275862,44.00687111,-44.00687111,0.69,1,28,8,6,-2,-3
1|28|161,67.85714286,14.08450704,42.95774648,53.77263582,-53.77263582,0.61,1,28,3,9,6,5
1|28|162,91.60305344,15.6626506,51.80722892,75.94040284,-75.94040284,0.43,1,28,4,5,1,0
1|28|163,58.10810811,61.50793651,23.01587302,-3.3998284,3.3998284,0.58,1,28,2,5,3,2
1|28|164,48.86363636,20.33898305,53.38983051,28.52465331,-28.52465331,0.63,1,28,3,4,1,0
1|28|165,63.02083333,29.77099237,41.98473282,33.24984096,-33.24984096,0.55,1,28,3,5,2,1
1|28|166,46,17.14285714,31.42857143,28.85714286,-28.85714286,0.33,1,28,3,7,4,3
1|28|167,41.43646409,16.04938272,54.32098765,25.38708137,-25.38708137,0.44,1,28,8,5,-3,-4
1|28|168,53.03030303,15.2173913,59.7826087,37.81291173,-37.81291173,0.55,1,28,3,4,1,0
1|28|169,100,21.39303483,35.32338308,78.60696517,-78.60696517,0.71,1,28,1,9,8,7
1|28|17,68.42105263,18.43003413,17.74744027,49.9910185,-49.9910185,0.52,1,28,2,12,10,9
1|28|170,56.60377358,12.12121212,68.68686869,44.48256146,-44.48256146,0.68,1,28,2,4,2,1
1|28|171,42.34404537,15.38461538,46.15384615,26.95942999,-26.95942999,0.48,1,28,5,5,0,-1
1|28|172,42.80639432,24.75728155,15.33980583,18.04911277,-18.04911277,1.58,1,28,4,8,4,3
1|28|173,29.90654206,38.19444444,40.97222222,-8.28790238,8.28790238,0.59,1,28,6,5,-1,-2
1|28|174,56.57894737,12.5,57.29166667,44.07894737,-44.07894737,0.55,1,28,4,6,2,1
1|28|175,71.18644068,17.96407186,41.91616766,53.22236882,-53.22236882,0.7,1,28,2,6,4,3
1|28|176,64.16184971,95.48182139,1.83551006,-31.31997168,31.31997168,0.52,1,28,4,6,2,1
1|28|177,39.28571429,41.25874126,41.25874126,-1.97302697,1.97302697,0.59,1,28,5,3,-2,-3
1|28|178,42.5,39.45578231,36.05442177,3.04421769,-3.04421769,0.53,1,28,4,4,0,-1
1|28|18,100,36.75496689,19.70198675,63.24503311,-63.24503311,1.19,1,28,1,6,5,4
1|28|180,100,23.83419689,34.71502591,76.16580311,-76.16580311,0.67,1,28,1,8,7,6
1|28|181,34.65909091,87.13264496,4.765687053,-52.47355405,52.47355405,0.6,1,28,6,8,2,1
1|28|182,100,19.41176471,40.58823529,80.58823529,-80.58823529,0.69,1,28,1,5,4,3
1|28|183,40,32.5,67.5,7.5,-7.5,0.54,1,28,4,2,-2,-3
1|28|184,100,24,40.66666667,76,-76,0.61,1,28,1,8,7,6
1|28|185,58.45070423,24.8,57.6,33.65070423,-33.65070423,0.72,1,28,3,3,0,-1
1|28|186,100,49.83713355,34.5276873,50.16286645,-50.16286645,1.06,1,28,1,3,2,1
1|28|187,29.50191571,15.51724138,43.96551724,13.98467433,-13.98467433,0.51,1,28,5,7,2,1
1|28|188,39.31623932,22.92993631,15.92356688,16.38630301,-16.38630301,0.25,1,28,6,14,8,7
1|28|189,49.58677686,22.66666667,46.66666667,26.92011019,-26.92011019,0.35,1,28,5,5,0,-1
1|28|190,38.31775701,14.28571429,61.03896104,24.03204272,-24.03204272,0.47,1,28,6,4,-2,-3
1|28|191,46.15384615,19.79166667,48.95833333,26.36217948,-26.36217948,0.47,1,28,3,6,3,2
1|28|192,94.63806971,28,38.4,66.63806971,-66.63806971,0.48,1,28,2,5,3,2
1|28|194,72.30769231,21.64948454,60.82474227,50.65820777,-50.65820777,0.59,1,28,2,4,2,1
1|28|195,94.68599034,11.9266055,33.94495413,82.75938484,-82.75938484,0.37,1,28,2,8,6,5
1|28|196,46.01769912,17.70833333,53.125,28.30936579,-28.30936579,0.51,1,28,5,4,-1,-2
1|28|197,37.6146789,13.44537815,37.81512605,24.16930075,-24.16930075,0.45,1,28,5,9,4,3
1|28|198,75.78253707,24.89959839,32.53012048,50.88293868,-50.88293868,0.81,1,28,9,10,1,0
1|28|199,48.50299401,10.57692308,56.73076923,37.92607093,-37.92607093,0.59,1,28,3,6,3,2
1|28|2,39.49579832,21.22370937,24.28298279,18.27208895,-18.27208895,1.27,1,28,3,7,4,3
1|28|20,79.74594213,93.42395298,3.085966201,-13.67801085,13.67801085,0.84,1,28,4,4,0,-1
1|28|200,45.07042254,12.23021583,32.37410072,32.84020671,-32.84020671,0.45,1,28,6,13,7,6
1|28|201,58.55855856,88.97763578,7.028753994,-30.41907722,30.41907722,0.44,1,28,5,6,1,0
1|28|202,28.75816993,40.625,59.375,-11.86683007,11.86683007,0.38,1,28,7,2,-5,-6
1|28|203,35.75418994,13.69863014,31.50684932,22.0555598,-22.0555598,0.23,1,28,10,9,-1,-2
1|28|204,69.67741935,23.63636364,60,46.04105571,-46.04105571,0.33,1,28,3,3,0,-1
1|28|206,47.12643678,26.15384615,12.30769231,20.97259063,-20.97259063,0.32,1,28,7,13,6,5
1|28|207,27.19298246,15.47619048,51.19047619,11.71679198,-11.71679198,0.43,1,28,7,5,-2,-3
1|28|208,85.17985612,38.20224719,51.68539326,46.97760893,-46.97760893,0.46,1,28,4,3,-1,-2
1|28|209,35.44303797,14.1025641,53.84615385,21.34047387,-21.34047387,0.42,1,28,7,6,-1,-2
1|28|21,100,59.21375921,16.95331695,40.78624079,-40.78624079,0.69,1,28,1,5,4,3
1|28|210,20.93023256,16.90140845,83.09859155,4.02882411,-4.02882411,0.59,1,28,7,2,-5,-6
1|28|211,91.63144548,27.02702703,44.59459459,64.60441845,-64.60441845,0.33,1,28,6,6,0,-1
1|28|212,36.11111111,16.66666667,72.22222222,19.44444444,-19.44444444,0.39,1,28,6,3,-3,-4
1|28|213,41.71779141,17.73049645,37.58865248,23.98729496,-23.98729496,0.53,1,28,10,8,-2,-3
1|28|214,24.09638554,13.95348837,34.88372093,10.14289717,-10.14289717,0.45,1,28,7,9,2,1
1|28|215,33.75,13.04347826,54.34782609,20.70652174,-20.70652174,0.25,1,28,7,6,-1,-2
1|28|216,52.86624204,13.79310345,42.52873563,39.07313859,-39.07313859,0.37,1,28,5,7,2,1
1|28|217,70.14925373,11.62790698,38.37209302,58.52134675,-58.52134675,0.33,1,28,2,7,5,4
1|28|218,54.13533835,15.38461538,42.30769231,38.75072297,-38.75072297,0.33,1,28,7,6,-1,-2
1|28|219,29.56989247,32.66666667,8.333333333,-3.0967742,3.0967742,0.25,1,28,8,14,6,5
1|28|22,100,69.25170068,14.42176871,30.74829932,-30.74829932,1.06,1,28,1,5,4,3
1|28|220,18.53932584,23.25581395,36.43410853,-4.71648811,4.71648811,0.47,1,28,16,7,-9,-10
1|28|221,23.4741784,17.59259259,40.74074074,5.88158581,-5.88158581,0.44,1,28,9,7,-2,-3
1|28|222,27.93296089,22.68041237,40.20618557,5.25254852,-5.25254852,0.39,1,28,8,7,-1,-2
1|28|223,65.625,11.94029851,38.80597015,53.68470149,-53.68470149,0.26,1,28,2,9,7,6
1|28|224,37.14285714,14.28571429,41.55844156,22.85714285,-22.85714285,0.32,1,28,5,6,1,0
1|28|225,25,23.67346939,15.10204082,1.32653061,-1.32653061,0.37,1,28,8,12,4,3
1|28|226,23.14049587,14.28571429,47.61904762,8.85478158,-8.85478158,0.3,1,28,7,7,0,-1
1|28|227,23.83561644,10.95890411,57.53424658,12.87671233,-12.87671233,0.42,1,28,17,8,-9,-10
1|28|228,40,16.07142857,41.07142857,23.92857143,-23.92857143,0.23,1,28,4,7,3,2
1|28|229,30.28169014,12.85714286,40,17.42454728,-17.42454728,0.28,1,28,8,8,0,-1
1|28|23,83.22659347,37.08160963,1.692365551,46.14498384,-46.14498384,0.45,1,28,7,17,10,9
1|28|230,34.17721519,22.75862069,41.37931034,11.4185945,-11.4185945,0.6,1,28,8,7,-1,-2
1|28|231,23.24324324,13.51351351,34.23423423,9.72972973,-9.72972973,0.38,1,28,6,8,2,1
1|28|232,94.28818693,20.94594595,15.54054054,73.34224098,-73.34224098,0.23,1,28,10,13,3,2
1|28|233,42.6035503,10.76923077,46.15384615,31.83431953,-31.83431953,0.3,1,28,4,7,3,2
1|28|234,35.82089552,21.73913043,59.42028986,14.08176509,-14.08176509,0.41,1,28,6,3,-3,-4
1|28|235,37.96791444,16.04938272,51.85185185,21.91853172,-21.91853172,0.42,1,28,4,5,1,0
1|28|236,59.70149254,22.58064516,37.09677419,37.12084738,-37.12084738,0.46,1,28,3,10,7,6
1|28|237,46.93877551,14,60,32.93877551,-32.93877551,0.6,1,28,3,5,2,1
1|28|238,36.87943262,20.40816327,45.91836735,16.47126935,-16.47126935,0.45,1,28,4,5,1,0
1|28|239,64.54545455,12.86549708,30.99415205,51.67995747,-51.67995747,0.53,1,28,2,8,6,5
1|28|24,50.31578947,69.81818182,14.36363636,-19.50239235,19.50239235,0.79,1,28,4,5,1,0
1|28|240,45.83333333,29.36507937,46.82539683,16.46825396,-16.46825396,0.59,1,28,3,4,1,0
1|28|241,74.56140351,25.38461538,36.15384615,49.17678813,-49.17678813,0.47,1,28,2,6,4,3
1|28|242,44.12811388,13.63636364,39.39393939,30.49175024,-30.49175024,0.26,1,28,7,7,0,-1
1|28|243,45.45454545,22.72727273,39.77272727,22.72727272,-22.72727272,0.35,1,28,6,5,-1,-2
1|28|244,53.17073171,25.30120482,21.08433735,27.86952689,-27.86952689,0.35,1,28,3,8,5,4
1|28|245,46.98795181,14.45783133,72.28915663,32.53012048,-32.53012048,0.6,1,28,4,3,-1,-2
1|28|246,39.17050691,18.81188119,16.33663366,20.35862572,-20.35862572,0.33,1,28,5,12,7,6
1|28|247,38.7755102,19.32773109,26.05042017,19.44777911,-19.44777911,0.31,1,28,4,6,2,1
1|28|249,63.0952381,22.36842105,47.36842105,40.72681705,-40.72681705,0.36,1,28,2,4,2,1
1|28|25,52.24913495,70.87576375,18.73727088,-18.6266288,18.6266288,0.92,1,28,3,4,1,0
1|28|250,73.33333333,22.44897959,77.55102041,50.88435374,-50.88435374,0.38,1,28,2,2,0,-1
1|28|251,45.20547945,14.44444444,72.22222222,30.76103501,-30.76103501,0.65,1,28,4,4,0,-1
1|28|252,40.17094017,16.21621622,47.2972973,23.95472395,-23.95472395,0.35,1,28,5,5,0,-1
1|28|253,40.80717489,32.16783217,39.86013986,8.63934272,-8.63934272,0.57,1,28,4,4,0,-1
1|28|254,39.13043478,24.09638554,44.57831325,15.03404924,-15.03404924,0.37,1,28,4,4,0,-1
1|28|255,19.5035461,28.57142857,36.9047619,-9.06788247,9.06788247,0.62,1,28,10,6,-4,-5
1|28|256,32.23684211,7.203389831,21.18644068,25.03345228,-25.03345228,0.5,1,28,8,23,15,14
1|28|257,25.73839662,41.86046512,24.80620155,-16.1220685,16.1220685,0.64,1,28,9,6,-3,-4
1|28|258,22.81553398,11.26760563,54.92957746,11.54792835,-11.54792835,0.39,1,28,10,6,-4,-5
1|28|259,26.66666667,20.23809524,60.71428571,6.42857143,-6.42857143,0.51,1,28,8,3,-5,-6
1|28|26,39.6373057,34.21052632,52.63157895,5.42677938,-5.42677938,0.4,1,28,9,3,-6,-7
1|28|260,40.07092199,13.33333333,57.77777778,26.73758866,-26.73758866,0.52,1,28,6,5,-1,-2
1|28|261,34.29602888,15.86206897,46.89655172,18.43395991,-18.43395991,0.68,1,28,7,5,-2,-3
1|28|262,69.93006993,21.0031348,27.89968652,48.92693513,-48.92693513,0.89,1,28,2,6,4,3
1|28|263,64.40677966,21.78217822,57.42574257,42.62460144,-42.62460144,0.58,1,28,3,3,0,-1
1|28|264,100,38.60759494,61.39240506,61.39240506,-61.39240506,0.97,1,28,1,2,1,0
1|28|265,31.22171946,19.58762887,61.8556701,11.63409059,-11.63409059,0.6,1,28,5,3,-2,-3
1|28|266,66.66666667,20.12195122,48.17073171,46.54471545,-46.54471545,0.79,1,28,6,4,-2,-3
1|28|267,100,20.7253886,34.71502591,79.2746114,-79.2746114,0.67,1,28,1,6,5,4
1|28|268,37.27272727,21.96969697,40.90909091,15.3030303,-15.3030303,0.54,1,28,6,6,0,-1
1|28|269,100,25.70281124,16.46586345,74.29718876,-74.29718876,0.41,1,28,1,11,10,9
1|28|27,34.375,22.52964427,26.08695652,11.84535573,-11.84535573,0.66,1,28,5,7,2,1
1|28|270,27.77777778,19.1011236,37.64044944,8.67665418,-8.67665418,0.67,1,28,9,7,-2,-3
1|28|271,31.46551724,21.53846154,30.76923077,9.9270557,-9.9270557,0.4,1,28,5,7,2,1
1|28|272,68.13186813,24,31.11111111,44.13186813,-44.13186813,0.7,1,28,8,9,1,0
1|28|273,100,37.34939759,62.65060241,62.65060241,-62.65060241,0.52,1,28,1,2,1,0
1|28|274,39.95327103,17.14285714,40.95238095,22.81041389,-22.81041389,0.43,1,28,12,7,-5,-6
1|28|275,100,16.93548387,52.41935484,83.06451613,-83.06451613,0.65,1,28,1,5,4,3
1|28|276,89.28072626,24.70588235,57.64705882,64.57484391,-64.57484391,0.49,1,28,7,3,-4,-5
1|28|277,36.04651163,14.72868217,56.58914729,21.31782946,-21.31782946,0.73,1,28,6,4,-2,-3
1|28|278,40,13.57142857,39.28571429,26.42857143,-26.42857143,0.55,1,28,6,7,1,0
1|28|279,79.7632469,12.5,41.66666667,67.2632469,-67.2632469,0.5,1,28,17,8,-9,-10
1|28|28,68.31395349,54.95867769,23.14049587,13.3552758,-13.3552758,1.12,1,28,2,3,1,0
1|28|280,33.87096774,15.86206897,29.65517241,18.00889877,-18.00889877,0.43,1,28,9,8,-1,-2
1|28|281,35.59322034,19.27710843,28.91566265,16.31611191,-16.31611191,0.24,1,28,5,6,1,0
1|28|282,80.27210884,29.01554404,18.13471503,51.2565648,-51.2565648,0.35,1,28,2,8,6,5
1|28|283,30.03533569,24.33862434,17.98941799,5.69671135,-5.69671135,0.34,1,28,7,10,3,2
1|28|284,53.95683453,38.63636364,23.63636364,15.32047089,-15.32047089,0.52,1,28,4,5,1,0
1|28|285,23.29545455,11.11111111,38.88888889,12.18434344,-12.18434344,0.35,1,28,6,8,2,1
1|28|286,33.6492891,16.61538462,18.15384615,17.03390448,-17.03390448,0.59,1,28,9,21,12,11
1|28|287,45.81005587,22.58064516,46.23655914,23.22941071,-23.22941071,0.43,1,28,7,6,-1,-2
1|28|288,44.65408805,46.31578947,19.29824561,-1.66170142,1.66170142,0.55,1,28,3,7,4,3
1|28|289,59.33333333,29.12621359,28.15533981,30.20711974,-30.20711974,0.29,1,28,3,6,3,2
1|28|29,76.3968073,30.67846608,30.97345133,45.71834122,-45.71834122,1.05,1,28,8,4,-4,-5
1|28|290,70.98901099,19.28571429,25.71428571,51.7032967,-51.7032967,0.36,1,28,3,8,5,4
1|28|291,61.40350877,14.14141414,37.37373737,47.26209463,-47.26209463,0.37,1,28,2,8,6,5
1|28|292,48.22695035,35.21126761,64.78873239,13.01568274,-13.01568274,0.46,1,28,4,2,-2,-3
1|28|293,40.44117647,28.26086957,37.68115942,12.1803069,-12.1803069,0.52,1,28,5,4,-1,-2
1|28|294,52.88461538,29.62962963,50.92592593,23.25498575,-23.25498575,0.55,1,28,2,3,1,0
1|28|3,32.875,23.89666308,6.996770721,8.97833692,-8.97833692,0.65,1,28,4,14,10,9
1|28|30,30.53173242,23.68421053,26.31578947,6.84752189,-6.84752189,0.7,1,28,5,7,2,1
1|28|31,36.71497585,77.86069652,22.13930348,-41.14572067,41.14572067,0.89,1,28,4,2,-2,-3
1|28|32,23.89078498,40.80370943,12.82843895,-16.91292445,16.91292445,0.83,1,28,7,7,0,-1
1|28|33,51.2254902,54.8245614,24.12280702,-3.5990712,3.5990712,1.1,1,28,3,5,2,1
1|28|34,76.56945131,53.10880829,26.16580311,23.46064302,-23.46064302,1.01,1,28,5,4,-1,-2
1|28|35,100,60,40,40,-40,0.66,1,28,1,2,1,0
1|28|36,53.73134328,74.20382166,25.79617834,-20.47247838,20.47247838,0.81,1,28,3,2,-1,-2
1|28|38,25.43352601,19.68085106,38.29787234,5.75267495,-5.75267495,0.72,1,28,7,5,-2,-3
1|28|39,30.83003953,35.84229391,22.58064516,-5.01225438,5.01225438,0.63,1,28,13,7,-6,-7
1|28|4,26.30560928,60.40145985,17.51824818,-34.09585057,34.09585057,0.96,1,28,6,7,1,0
1|28|40,54.80769231,71.0259301,6.538895152,-16.21823779,16.21823779,0.58,1,28,4,9,5,4
1|28|41,42.45014245,23.89078498,33.7883959,18.55935747,-18.55935747,0.99,1,28,4,6,2,1
1|28|42,59.2519685,26.80412371,41.75257732,32.44784479,-32.44784479,0.81,1,28,3,4,1,0
1|28|43,42.14285714,47.07379135,12.72264631,-4.93093421,4.93093421,0.5,1,28,4,11,7,6
1|28|44,70.23498695,20.18348624,38.99082569,50.05150071,-50.05150071,0.85,1,28,8,9,1,0
1|28|45,95.30595138,23.65591398,25.80645161,71.6500374,-71.6500374,0.48,1,28,6,10,4,3
1|28|46,28.28282828,26.82215743,20.99125364,1.46067085,-1.46067085,0.72,1,28,6,18,12,11
1|28|47,40.92307692,12.7340824,30.33707865,28.18899452,-28.18899452,0.81,1,28,10,13,3,2
1|28|48,42.65402844,81.99203187,1.673306773,-39.33800343,39.33800343,0.42,1,28,4,16,12,11
1|28|49,19.42446043,14.15525114,41.09589041,5.26920929,-5.26920929,0.9,1,28,11,17,6,5
1|28|5,52.39169675,52.24625624,32.11314476,0.14544051,-0.14544051,1.93,1,28,4,3,-1,-2
1|28|50,27.39130435,15.3526971,26.5560166,12.03860725,-12.03860725,0.64,1,28,8,10,2,1
1|28|51,16.46586345,24.14860681,17.95665635,-7.68274336,7.68274336,0.58,1,28,9,9,0,-1
1|28|52,67.30434783,14.37125749,43.71257485,52.93309034,-52.93309034,0.73,1,28,9,9,0,-1
1|28|53,45.33333333,46.29014396,8.416389812,-0.95681063,0.95681063,0.76,1,28,3,7,4,3
1|28|54,84.80346642,23.20441989,48.06629834,61.59904653,-61.59904653,0.87,1,28,7,4,-3,-4
1|28|55,55.72519084,76.99836868,12.39804241,-21.27317784,21.27317784,0.76,1,28,3,5,2,1
1|28|56,27.40740741,72.84482759,21.55172414,-45.43742018,45.43742018,1,1,28,9,3,-6,-7
1|28|57,24.69135802,22.28571429,41.71428571,2.40564373,-2.40564373,0.73,1,28,9,9,0,-1
1|28|58,44.92753623,27.5,43.125,17.42753623,-17.42753623,0.69,1,28,5,6,1,0
1|28|59,43.52941176,14.89361702,21.27659574,28.63579474,-28.63579474,0.4,1,28,5,15,10,9
1|28|6,27.76230269,42.97520661,18.38842975,-15.21290392,15.21290392,1.78,1,28,5,3,-2,-3
1|28|60,26.37362637,13.23529412,50.49019608,13.13833225,-13.13833225,1.03,1,28,8,13,5,4
1|28|61,35.71428571,21.81818182,57.27272727,13.89610389,-13.89610389,0.63,1,28,4,5,1,0
1|28|62,71.72413793,13.97058824,61.02941176,57.75354969,-57.75354969,0.83,1,28,5,5,0,-1
1|28|63,25.96153846,38.68312757,25.92592593,-12.72158911,12.72158911,0.63,1,28,12,12,0,-1
1|28|64,46.91358025,30.25210084,31.09243697,16.66147941,-16.66147941,0.37,1,28,4,5,1,0
1|28|65,28.01932367,76.36054422,11.56462585,-48.34122055,48.34122055,0.68,1,28,11,7,-4,-5
1|28|66,40.50632911,43.78109453,43.28358209,-3.27476542,3.27476542,0.87,1,28,4,4,0,-1
1|28|67,42.93478261,15.45064378,15.87982833,27.48413883,-27.48413883,0.37,1,28,6,11,5,4
1|28|68,39.88764045,18.05555556,43.05555556,21.83208489,-21.83208489,0.62,1,28,5,7,2,1
1|28|69,45.07042254,18.75,71.09375,26.32042254,-26.32042254,0.91,1,28,4,3,-1,-2
1|28|7,74.27738645,22.22222222,30.3030303,52.05516423,-52.05516423,0.6,1,28,10,5,-5,-6
1|28|70,34.73684211,12.25806452,45.80645161,22.47877759,-22.47877759,0.71,1,28,8,12,4,3
1|28|71,100,18.18181818,73.73737374,81.81818182,-81.81818182,1.46,1,28,1,3,2,1
1|28|72,30.34682081,54.1015625,16.015625,-23.75474169,23.75474169,0.82,1,28,4,4,0,-1
1|28|73,35.76779026,88.02852776,4.228222109,-52.2607375,52.2607375,0.83,1,28,3,4,1,0
1|28|74,88.06010196,77.23475355,1.754385965,10.82534841,-10.82534841,0.42,1,28,8,9,1,0
1|28|75,54.32098765,55.71030641,29.24791086,-1.38931876,1.38931876,1.05,1,28,3,3,0,-1
1|28|76,85.71428571,38.74425727,12.4042879,46.97002844,-46.97002844,0.81,1,28,7,5,-2,-3
1|28|77,20.85987261,41.88911704,10.47227926,-21.02924443,21.02924443,0.51,1,28,8,9,1,0
1|28|78,49.55223881,52.73311897,16.39871383,-3.18088016,3.18088016,0.51,1,28,3,7,4,3
1|28|79,26.92810458,42.10526316,10.12145749,-15.17715858,15.17715858,0.5,1,28,7,9,2,1
1|28|80,24.06417112,57.66233766,15.84415584,-33.59816654,33.59816654,0.61,1,28,10,6,-4,-5
1|28|81,33.8028169,46.53979239,6.574394464,-12.73697549,12.73697549,0.38,1,28,5,9,4,3
1|28|83,100,80.83604777,3.800217155,19.16395223,-19.16395223,0.7,1,28,1,5,4,3
1|28|84,60,56.31399317,9.385665529,3.68600683,-3.68600683,0.55,1,28,3,10,7,6
1|28|85,84.73282443,54.96031746,9.722222222,29.77250697,-29.77250697,0.49,1,28,6,7,1,0
1|28|86,70,28.96551724,49.65517241,41.03448276,-41.03448276,0.72,1,28,2,3,1,0
1|28|87,17.43119266,25.87412587,33.56643357,-8.44293321,8.44293321,0.48,1,28,11,5,-6,-7
1|28|88,36.56957929,37.06293706,40.55944056,-0.49335777,0.49335777,0.58,1,28,6,3,-3,-4
1|28|89,27.63532764,28.04878049,57.31707317,-0.41345285,0.41345285,0.47,1,28,7,3,-4,-5
1|28|9,63.88888889,29.75206612,70.24793388,34.13682277,-34.13682277,0.85,1,28,2,2,0,-1
1|28|90,78.21969697,27.10843373,20.48192771,51.11126324,-51.11126324,0.34,1,28,6,10,4,3
1|28|91,18.05225653,87.0498363,1.527828301,-68.99757977,68.99757977,0.42,1,28,9,9,0,-1
1|28|92,40.52863436,95.00157183,0.943099654,-54.47293747,54.47293747,0.3,1,28,5,8,3,2
1|28|93,46.79487179,65.6931304,1.316330728,-18.89825861,18.89825861,0.32,1,28,6,14,8,7
1|28|94,94.24368404,43.44827586,41.37931034,50.79540818,-50.79540818,0.6,1,28,3,3,0,-1
1|28|95,44.66338259,17.93103448,53.79310345,26.73234811,-26.73234811,0.78,1,28,8,4,-4,-5
1|28|96,34.63855422,59.35919056,8.094435076,-24.72063634,24.72063634,0.48,1,28,6,8,2,1
1|28|97,18.8,18.94273128,19.82378855,-0.14273128,0.14273128,0.45,1,28,10,8,-2,-3
1|28|98,34.21052632,35.20599251,18.72659176,-0.99546619,0.99546619,0.5,1,28,5,9,4,3
1|28|99,81.640625,16.72240803,60.2006689,64.91821697,-64.91821697,1.8,1,28,2,4,2,1
1|29|1,56.67540182,19.86754967,55.62913907,36.80785215,-36.80785215,0.84,1,29,4,5,1,0
1|29|10,88.52392539,23.48993289,76.51006711,65.0339925,-65.0339925,1.14,1,29,2,2,0,-1
1|29|100,44.9476145,19.64285714,54.46428571,25.30475736,-25.30475736,0.61,1,29,8,4,-4,-5
1|29|101,95.09713644,19.88636364,47.15909091,75.2107728,-75.2107728,0.83,1,29,4.5,7,2.5,1.5
1|29|102,40.250579,28.35820896,6.268656716,11.89237004,-11.89237004,0.21,1,29,4.5,11,6.5,5.5
1|29|103,49.9433455,40.45307443,18.77022654,9.49027107,-9.49027107,0.58,1,29,4,7,3,2
1|29|104,54.71707365,15.89403974,37.74834437,38.82303391,-38.82303391,0.57,1,29,4.5,6,1.5,0.5
1|29|105,46.32473382,18.30985915,42.95774648,28.01487467,-28.01487467,0.61,1,29,5,6,1,0
1|29|106,42.37455986,13.17829457,52.71317829,29.19626529,-29.19626529,0.68,1,29,6.5,6,-0.5,-1.5
